PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars
,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,,True,1358.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,False,,33.0,False,988.0,0.0,0.0,2274.0,3098.0,,False,313.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,14.0,False,0.0,0.0,0.0,0.0,0.0,,True,1359.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,False,,30.0,False,697.0,0.0,602.0,0.0,0.0,,False,531.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,True,,30.0,False,0.0,0.0,0.0,0.0,0.0,,True,547.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
,True,,21.0,False,0.0,0.0,0.0,0.0,0.0,,True,1716.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,45.0,False,506.0,0.0,2.0,829.0,0.0,,False,1716.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,True,,17.0,False,0.0,0.0,0.0,275.967990599295,0.0,,True,1716.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,39.0,False,0.0,261.0,154.61159693576903,1831.0,1797.0,,False,246.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
,False,,22.0,False,0.0,3716.0,0.0,1098.0,2065.0,,False,246.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
,False,,37.0,False,477.0,0.0,167.0,0.0,46.0,,False,1601.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,48.0,False,0.0,415.2759882491187,0.0,408.0,293.0,,True,548.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
,True,,33.0,False,0.0,0.0,0.0,0.0,0.0,,True,548.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False
,False,,37.0,False,0.0,2215.0,2.0,1294.0,274.0,,False,548.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
,False,,27.0,False,1403.0,169.0,1081.0,0.0,0.0,,False,1717.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,29.0,False,0.0,0.0,154.61159693576903,0.0,0.0,,True,247.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,False,,38.0,False,30.0,434.0,117.0,372.0,0.0,,True,247.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,True,,16.0,False,0.0,0.0,0.0,0.0,0.0,,True,247.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,False,,18.0,False,0.0,0.0,1792.0,16.0,248.0,,False,1602.0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
,False,,28.82793046746535,False,41.0,23.0,63.0,0.0,647.0,,False,1718.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,47.0,False,0.0,415.2759882491187,0.0,0.0,0.0,,True,532.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,True,,15.0,False,0.0,0.0,0.0,0.0,0.0,,True,323.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,,True,323.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,,False,1361.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,True,,17.0,False,0.0,0.0,0.0,0.0,0.0,,True,326.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,31.0,False,0.0,415.2759882491187,0.0,0.0,0.0,,True,326.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,19.0,False,49.0,680.0,0.0,0.0,46.0,,True,1720.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,25.0,False,0.0,1673.0,0.0,642.0,612.0,,False,101.0,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,26.0,False,0.0,690.0,1.0,1030.0,2273.0,,False,101.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,25.0,False,0.0,0.0,0.0,0.0,0.0,,True,1363.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
,False,,2.0,False,0.0,0.0,0.0,0.0,0.0,,False,1364.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,7.0,False,0.0,0.0,0.0,0.0,0.0,,False,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
,True,,2.0,False,0.0,0.0,0.0,0.0,0.0,,True,1364.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,19.0,False,0.0,0.0,0.0,275.967990599295,616.0,,False,1364.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,1.0,False,0.0,0.0,0.0,0.0,0.0,,False,1364.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,4.0,False,0.0,0.0,0.0,0.0,0.0,,True,1365.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,49.0,False,336.0,64.0,377.0,0.0,0.0,,True,1721.0,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
,True,,61.0,False,0.0,0.0,0.0,0.0,0.0,,True,1604.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,57.0,True,435.0,22.0,1435.0,4.0,0.0,,True,549.0,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
,False,,52.0,False,0.0,0.0,638.0,115.0,0.0,,True,1605.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
,False,,22.0,False,1.0,2.0,243.0,0.0,484.0,,False,1606.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,37.0,False,0.0,0.0,0.0,0.0,0.0,,True,600.3676712973864,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
,False,,15.0,False,64.0,0.0,0.0,0.0,640.0,,True,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
,True,,28.0,False,0.0,0.0,0.0,0.0,0.0,,True,1607.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,40.0,False,963.0,14.0,320.0,1.0,0.0,,False,537.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,False,,13.0,False,0.0,0.0,505.0,2810.0,9.0,,False,1608.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,24.0,False,462.0,0.0,0.0,0.0,240.0,,False,1609.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,25.0,False,0.0,0.0,0.0,0.0,0.0,,True,1367.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,False,,25.0,False,0.0,0.0,0.0,788.0,3.0,,False,550.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
,False,,43.0,False,0.0,7269.0,0.0,2750.0,2367.0,,False,277.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
,True,,46.0,False,0.0,0.0,0.0,0.0,0.0,,False,1368.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,3.0,False,0.0,0.0,0.0,0.0,0.0,,False,1368.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,3.0,False,0.0,0.0,0.0,0.0,0.0,,True,1368.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,3.0,False,0.0,0.0,0.0,0.0,0.0,,True,1368.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,8.0,False,0.0,0.0,0.0,0.0,0.0,,False,1368.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,57.0,False,0.0,839.0,1.0,0.0,2.0,,True,1368.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,11.0,False,0.0,0.0,0.0,0.0,0.0,,False,1368.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,20.0,False,0.0,0.0,0.0,1535.0,0.0,,False,1722.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,27.0,False,0.0,1283.0,0.0,2256.0,0.0,,False,1369.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
,False,,20.0,False,781.0,0.0,33.0,275.967990599295,0.0,,True,1724.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,14.0,False,0.0,0.0,0.0,0.0,0.0,,True,1370.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,False,,24.0,False,86.0,669.0,1.0,0.0,0.0,,False,1610.0,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
,False,,21.0,False,163.0,146.0,54.0,245.0,95.0,,False,1725.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,33.0,True,9.0,1365.0,0.0,5390.0999999999985,1483.0,,False,276.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,32.0,False,0.0,13.0,0.0,2148.0,319.0,,False,260.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False
,False,,22.0,False,2.0,104.0,404.0,0.0,0.0,,True,1371.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,True,,15.0,False,0.0,0.0,0.0,0.0,0.0,,True,329.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,41.0,False,0.0,0.0,0.0,0.0,0.0,,True,329.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
,True,,31.0,False,0.0,0.0,0.0,0.0,0.0,,True,315.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,35.0,False,0.0,0.0,0.0,0.0,0.0,,True,316.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,48.0,False,0.0,0.0,0.0,275.967990599295,0.0,,True,1346.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,True,,15.0,False,0.0,0.0,0.0,0.0,0.0,,True,1346.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,37.0,False,0.0,0.0,1025.0,0.0,0.0,,True,1372.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,21.0,False,1214.0,179.0,566.0,275.967990599295,619.0,,False,250.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,False,,34.0,False,44.0,1290.0,51.0,0.0,9.0,,False,1613.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,,False,1373.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,52.0,False,289.0,302.0,0.0,112.0,0.0,,False,1615.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,15.0,False,0.0,3137.0,0.0,0.0,0.0,,True,1726.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,24.0,False,0.0,171.0,591.0,22.0,0.0,,False,1374.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,45.0,False,0.0,0.0,635.0,2.0,0.0,,True,553.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
,True,,13.0,False,0.0,0.0,0.0,0.0,0.0,,True,330.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,18.0,False,0.0,0.0,0.0,206.0,2684.0,,False,330.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,19.0,False,0.0,168.0,481.0,0.0,0.0,,True,1618.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,20.0,False,0.0,0.0,0.0,0.0,0.0,,True,1349.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,20.0,False,3096.229999999996,4.0,0.0,58.0,0.0,,False,554.0,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False
,False,,27.0,False,1.0,30.0,739.0,0.0,33.0,,True,1619.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,22.0,False,0.0,0.0,6.0,0.0,733.0,,False,1620.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,17.0,False,0.0,0.0,0.0,0.0,0.0,,False,1376.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,True,,23.0,False,0.0,0.0,0.0,0.0,0.0,,True,1351.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,False,,29.0,False,324.0,0.0,546.0,0.0,0.0,,False,1621.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,,True,277.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,26.0,False,1.0,4680.0,25.0,564.0,13.0,,False,277.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,True,,36.0,False,0.0,0.0,0.0,0.0,0.0,,False,1377.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,25.0,False,341.0,608.0,2.0,2.0,16.0,,True,1729.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,36.0,False,52.0,0.0,132.0,334.0,176.0,,False,600.3676712973864,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
,False,,32.0,False,725.0,0.0,1641.0,0.0,0.0,,False,1624.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,True,,16.0,False,0.0,0.0,0.0,0.0,0.0,,True,1352.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,False,,32.0,False,857.0,158.0,0.0,33.0,0.0,,False,540.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,False,,48.0,False,0.0,1570.0,1.0,0.0,2.0,,False,1733.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,25.0,False,1.0,0.0,1.0,14.0,1491.0,,False,1734.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,46.0,False,0.0,0.0,0.0,0.0,269.5732486772484,,True,278.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,32.0,False,0.0,2154.0,0.0,5390.0999999999985,859.0,,False,317.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,50.0,False,0.0,3070.0,0.0,44.0,562.0,,True,317.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,31.0,False,1997.0,0.0,0.0,0.0,0.0,,False,1625.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
,True,,27.0,False,0.0,0.0,0.0,0.0,0.0,,True,1625.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,52.0,True,0.0,831.0,1536.0,0.0,5646.679999999971,,False,279.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
,True,,34.0,False,0.0,0.0,0.0,0.0,0.0,,True,279.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
,True,,40.0,False,0.0,0.0,0.0,0.0,0.0,,True,279.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,36.0,False,0.0,1055.0,18.0,1669.0,49.0,,True,279.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,19.0,False,112.0,0.0,265.0,396.0,0.0,,False,1354.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,True,,33.0,False,0.0,0.0,0.0,0.0,0.0,,True,280.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,23.0,False,29.0,0.0,154.61159693576903,332.0,270.0,,False,1627.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,57.0,False,0.0,4301.0,31.0,665.0,5646.679999999971,,False,319.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,24.0,False,0.0,0.0,0.0,0.0,0.0,,True,319.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,,True,319.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,54.0,False,0.0,0.0,0.0,0.0,0.0,,True,319.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,28.0,False,1004.0,2423.0,0.0,0.0,17.0,,True,319.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,26.0,True,1.0,5610.0,0.0,5.0,119.0,,True,319.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,43.0,False,0.0,0.0,0.0,0.0,0.0,,False,1355.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,False,,39.0,False,0.0,21.0,63.0,677.0,0.0,,False,1628.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,21.0,False,32.0,640.0,0.0,0.0,0.0,,True,1629.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,24.0,False,0.0,0.0,608.0,37.0,0.0,,False,1630.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
,False,,35.0,False,0.0,0.0,0.0,0.0,0.0,,False,542.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,True,,61.0,False,0.0,0.0,0.0,0.0,0.0,,True,1736.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,21.0,False,0.0,5.0,0.0,687.0,10.0,,False,1737.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,14.0,False,0.0,0.0,0.0,0.0,0.0,,True,1379.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
,False,,38.0,False,1161.0,0.0,19.0,0.0,0.0,,False,263.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
,True,,23.0,False,0.0,0.0,0.0,0.0,0.0,,True,1356.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,False,,31.0,True,3096.229999999996,280.0,0.0,3220.0,2285.0,,False,281.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,66.0,True,0.0,1828.0,1.0,1873.0,45.0,,False,556.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
,True,,56.0,False,0.0,0.0,0.0,0.0,0.0,,False,1380.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,21.0,False,39.0,53.0,94.0,33.0,518.0,,False,1632.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
,False,,49.0,False,0.0,2808.0,1083.0,110.0,1132.0,,False,331.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,21.0,False,2.0,4887.0,64.0,4952.0,1734.0,,False,331.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,27.0,False,244.0,0.0,492.0,297.0,23.0,,True,252.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,False,,23.0,False,0.0,1.0,51.0,1711.0,219.0,,False,1633.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,27.0,False,0.0,0.0,0.0,716.0,0.0,,False,1738.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,49.0,False,188.0,0.0,143.0,1443.0,555.0,,False,1382.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,False,,38.0,False,0.0,847.0,3.0,34.0,0.0,,False,1382.0,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
,True,,60.0,False,0.0,0.0,0.0,0.0,0.0,,True,332.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,47.0,False,0.0,0.0,0.0,0.0,0.0,,False,1358.0,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False
,True,,29.0,True,0.0,0.0,0.0,0.0,0.0,,True,253.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,,True,1360.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,32.0,True,65.0,415.2759882491187,0.0,88.0,5646.679999999971,,False,282.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
,True,,22.0,False,207.5562476503759,0.0,0.0,0.0,0.0,,True,1383.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,False,,35.0,False,319.0,0.0,2333.4399999999987,8.0,0.0,,True,1635.0,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True
,False,,28.0,False,0.0,62.0,3.0,667.0,0.0,,True,1740.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,22.0,False,0.0,0.0,0.0,0.0,0.0,,False,1384.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False
,False,,42.0,False,770.0,0.0,1301.0,275.967990599295,0.0,,True,543.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,False,,37.0,False,18.0,4754.0,1.0,1254.0,2.0,,True,283.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,31.0,False,49.0,322.0,977.0,0.0,0.0,,True,1743.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,33.0,True,1264.0,1787.0,36.0,473.0,337.0,,False,254.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
,False,,48.0,False,3096.229999999996,917.0,146.0,1770.0,880.0,,False,279.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,31.0,False,0.0,529.0,0.0,275.967990599295,3884.0,,False,279.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,True,,18.0,False,0.0,0.0,0.0,0.0,0.0,,True,279.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,False,,44.0,False,0.0,0.0,2036.0,2.0,1.0,,True,1744.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,22.0,False,0.0,0.0,0.0,0.0,0.0,,True,1385.0,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False
,False,,18.0,False,490.0,0.0,54.0,195.0,0.0,,False,1746.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,48.0,False,0.0,0.0,0.0,0.0,0.0,,True,1747.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,True,,2.0,False,0.0,0.0,0.0,0.0,0.0,,True,1747.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,0.0,False,0.0,0.0,0.0,0.0,0.0,,True,1747.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,43.0,False,21.0,0.0,863.0,0.0,0.0,,False,1364.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,51.0,False,590.0,28.0,73.0,0.0,82.0,,False,1365.0,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False
,False,,48.0,False,0.0,717.0,0.0,0.0,10.0,,True,1637.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
,False,,51.0,False,870.0,28.0,278.0,154.0,1288.0,,False,1748.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,20.0,False,207.5562476503759,0.0,0.0,327.0,0.0,,True,1750.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,41.0,False,0.0,0.0,0.0,0.0,0.0,,False,102.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,False,,27.0,False,3.0,415.2759882491187,10.0,4.0,855.0,,True,1751.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,56.0,False,53.0,3033.0,0.0,140.0,5646.679999999971,,False,320.0,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False
,True,,26.0,False,0.0,0.0,0.0,0.0,0.0,,True,333.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,21.0,False,11.0,0.0,0.0,839.0,0.0,,False,1369.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,28.82793046746535,False,2502.0,0.0,44.0,23.0,29.0,,False,1640.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,23.0,False,348.0,210.0,0.0,0.0,1.0,,False,1642.0,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False
,False,,28.0,False,0.0,101.0,0.0,0.0,5646.679999999971,,False,559.0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False
,True,,40.0,False,0.0,0.0,0.0,0.0,0.0,,True,1643.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,39.0,False,3096.229999999996,0.0,290.0,0.0,0.0,,False,1643.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,True,,16.0,False,0.0,0.0,0.0,0.0,0.0,,True,1643.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,20.0,False,59.0,29.0,27.0,275.967990599295,0.0,,False,1372.0,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False
,False,,24.0,False,686.0,0.0,13.0,0.0,0.0,,False,1645.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,45.0,True,1093.0,950.0,341.0,0.0,0.0,,False,266.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True
,False,,33.0,False,1914.0,5.0,0.0,0.0,228.0,,True,266.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
,True,,19.0,False,0.0,0.0,0.0,0.0,0.0,,False,544.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,False,,15.0,False,114.0,161.0,22.0,419.0,0.0,,False,1647.0,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False
,False,,18.0,False,0.0,0.0,7.0,717.0,0.0,,False,1753.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,False,,21.0,False,129.0,106.0,280.0,183.0,18.0,,False,1755.0,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
,True,,37.0,False,0.0,0.0,0.0,0.0,0.0,,True,1648.0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
,False,,53.0,False,0.0,847.0,154.61159693576903,630.0,2060.0,,False,257.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
,False,,19.0,False,0.0,0.0,0.0,0.0,0.0,,False,545.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
,False,,17.0,False,387.0,0.0,28.0,2183.0,0.0,,False,1756.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
,False,,58.0,False,487.0,0.0,195.0,0.0,7.0,,True,547.0,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False
,False,,18.0,False,0.0,1878.0,0.0,5390.0999999999985,5646.679999999971,,False,280.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
,False,,25.0,True,0.0,3978.0,0.0,266.0,597.0,,True,280.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False
,True,,39.0,False,0.0,0.0,0.0,0.0,0.0,,True,334.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
,True,,40.0,False,0.0,0.0,0.0,0.0,0.0,,True,334.0,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
,False,,27.0,True,3.0,952.0,208.0,951.0,0.0,,False,548.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True
